12397,1,1
1420,1,1
13276,1,1
12832,1,1
12403,1,1
13819,1,1
13282,1,1
12844,1,1
12406,1,1
13822,1,1
13285,1,1
12847,1,1
12409,1,1
13828,1,1
13291,1,1
12853,1,1
12415,1,1
13834,1,1
12859,1,1
13294,1,1
12418,1,1
13846,1,1
13297,1,1
12862,1,1
12421,1,1
13849,1,1
12865,1,1
13300,1,1
12424,1,1
13852,1,1
12868,1,1
13321,1,1
13855,1,1
12427,3,1
12874,2,1
13324,1,1
13858,1,1
12430,1,1
12883,1,1
13336,1,1
13861,1,1
12433,1,1
13339,1,1
12886,1,1
13864,1,1
12436,1,1
12889,1,1
13351,1,1
13867,2,1
12445,2,1
12895,1,1
13357,1,1
13870,1,1
12448,1,1
12898,1,1
13372,1,1
13873,1,1
12457,1,1
13390,1,1
12904,1,1
13882,1,1
12460,1,1
13414,1,1
12907,1,1
13888,1,1
12463,1,1
13423,1,1
12910,1,1
13891,1,1
12469,1,1
12913,3,1
13474,1,1
13894,1,1
12916,1,1
12472,1,1
13498,1,1
13897,1,1
12475,1,1
12919,1,1
13501,2,1
13900,1,1
12478,1,1
12922,1,1
13504,2,1
13909,1,1
12481,1,1
12925,1,1
13507,1,1
13921,1,1
12484,1,1
12928,1,1
13510,1,1
13924,1,1
12934,1,1
12487,1,1
13516,1,1
12940,1,1
13927,1,1
12496,3,1
13519,1,1
12943,1,1
13930,1,1
12499,1,1
13522,1,1
12946,1,1
13933,1,1
12508,2,1
12949,1,1
13525,1,1
13936,1,1
12511,1,1
12952,1,1
13528,1,1
13939,1,1
12517,1,1
12955,1,1
13534,1,1
13942,1,1
12961,1,1
13537,1,1
12520,1,1
13948,1,1
12964,1,1
13540,1,1
12526,1,1
13954,1,1
12967,1,1
13543,2,1
12532,1,1
13960,2,1
12973,1,1
13552,1,1
12535,1,1
13966,1,1
12979,1,1
13558,1,1
13969,1,1
12538,1,1
12982,1,1
13561,1,1
13975,1,1
12541,1,1
12985,1,1
13570,1,1
12988,1,1
13984,1,1
12544,1,1
13573,1,1
12991,1,1
13993,1,1
12550,1,1
13576,1,1
12997,1,1
13996,1,1
12553,1,1
13000,1,1
13585,2,1
13999,1,1
12556,1,1
13021,1,1
13588,1,1
14008,1,1
12565,1,1
13033,1,1
13591,1,1
14011,1,1
12568,1,1
13594,1,1
13039,1,1
14017,1,1
12571,1,1
13048,1,1
13597,1,1
14020,1,1
12574,1,1
13051,1,1
13603,1,1
14023,1,1
12580,1,1
13609,2,1
13054,1,1
14026,1,1
13615,1,1
12583,1,1
13060,1,1
14029,1,1
13624,1,1
12589,1,1
13063,3,1
14038,2,1
12592,1,1
13627,1,1
13072,1,1
14041,1,1
12595,2,1
13075,1,1
13636,1,1
14044,1,1
12598,1,1
13645,3,1
13078,1,1
14047,1,1
12601,1,1
13648,1,1
13081,1,1
14050,2,1
12604,1,1
13087,3,1
13651,1,1
14053,1,1
12607,1,1
13090,1,1
13657,1,1
14056,1,1
12619,1,1
13093,1,1
13663,1,1
14059,1,1
12622,1,1
13096,1,1
13666,2,1
14062,1,1
12631,1,1
13099,1,1
13675,1,1
14065,1,1
12637,1,1
13108,1,1
13678,1,1
14068,1,1
1426,1,1
13111,1,1
13681,1,1
14071,1,1
1444,1,1
13120,1,1
13684,1,1
14074,1,1
1450,1,1
13126,1,1
14077,1,1
13687,1,1
1453,1,1
13129,1,1
14080,1,1
13690,1,1
1456,1,1
13144,1,1
14209,1,1
13696,1,1
14086,1,1
1462,1,1
14212,1,1
13708,1,1
14089,1,1
13711,1,1
14218,1,1
1468,1,1
14095,1,1
1471,1,1
13717,1,1
14221,1,1
14098,1,1
1477,1,1
13720,1,1
14224,1,1
14101,1,1
1480,1,1
13723,1,1
14230,1,1
1483,1,1
14107,1,1
13726,2,1
14233,1,1
14110,1,1
1486,1,1
13729,1,1
14236,1,1
1495,1,1
14116,1,1
13732,1,1
14239,1,1
14119,1,1
1498,1,1
13735,1,1
14242,1,1
14122,1,1
1507,1,1
13738,2,1
14245,1,1
14125,1,1
1522,1,1
13744,1,1
14248,1,1
14584,1,1
14128,1,1
13747,1,1
14251,1,1
14137,1,1
14587,1,1
14254,1,1
13759,1,1
14140,1,1
14590,1,1
14257,1,1
13768,1,1
14143,1,1
14596,1,1
13777,1,1
14260,1,1
14146,1,1
14599,1,1
13786,1,1
14263,1,1
14149,1,1
14602,1,1
13789,2,1
14266,1,1
14152,1,1
14605,1,1
13795,1,1
14269,1,1
14155,1,1
14608,1,1
13810,1,1
14275,1,1
14158,1,1
14611,1,1
14278,1,1
13813,1,1
14161,1,1
14614,1,1
14281,1,1
16,1,1
14617,1,1
14164,1,1
14284,1,1
1537,1,1
14620,1,1
14167,1,1
14287,1,1
1576,1,1
14170,1,1
14623,1,1
14290,1,1
1579,1,1
14173,1,1
14626,1,1
14293,1,1
14176,1,1
1582,1,1
14629,1,1
14296,1,1
1585,1,1
14179,1,1
14632,1,1
14299,1,1
14182,1,1
1591,1,1
14305,1,1
14635,1,1
14185,1,1
1597,1,1
14638,1,1
14308,1,1
14188,1,1
1600,1,1
14641,1,1
14317,1,1
14191,1,1
14644,1,1
1606,1,1
14320,2,1
14194,1,1
15262,1,1
14650,1,1
14323,1,1
14197,1,1
15268,1,1
14653,1,1
14332,1,1
15271,1,1
14200,1,1
14662,1,1
14335,1,1
14203,1,1
15274,1,1
14668,1,1
14341,1,1
1615,1,1
15277,1,1
14680,1,1
14344,1,1
1627,1,1
15280,2,1
14683,1,1
14347,1,1
15283,1,1
1633,1,1
14686,1,1
14350,1,1
15301,1,1
1639,1,1
14689,1,1
14353,1,1
15325,1,1
1648,1,1
14692,1,1
14356,1,1
15367,1,1
1654,2,1
14704,1,1
14359,1,1
15388,1,1
14710,1,1
1660,1,1
14362,1,1
15391,1,1
1666,1,1
14713,1,1
14365,1,1
15394,1,1
14749,1,1
1672,1,1
14368,1,1
15406,1,1
1675,1,1
14752,1,1
14371,1,1
15418,1,1
1678,1,1
14755,1,1
14374,1,1
1681,1,1
15421,1,1
14758,1,1
14377,1,1
1684,1,1
15427,1,1
14767,1,1
14380,1,1
1687,1,1
15430,1,1
14770,1,1
14383,1,1
15436,1,1
1696,1,1
14779,1,1
14386,1,1
15451,1,1
1699,1,1
14821,1,1
15460,1,1
14389,1,1
16147,1,1
14824,2,1
15463,1,1
14392,1,1
16150,2,1
14833,1,1
14395,1,1
15466,1,1
16156,1,1
14839,1,1
14398,1,1
15475,1,1
16162,1,1
14986,1,1
14401,1,1
15487,1,1
16165,1,1
14989,3,1
14404,1,1
15493,1,1
16180,1,1
14992,1,1
14407,1,1
15496,1,1
16186,1,1
14995,5,1
14410,1,1
15508,1,1
14998,1,1
16192,2,1
14413,1,1
15511,2,1
15001,1,1
16198,1,1
14416,1,1
15514,1,1
15004,3,1
16204,1,1
14419,1,1
15517,2,1
15007,1,1
16231,1,1
15520,1,1
14422,1,1
15010,1,1
15529,1,1
16252,2,1
14425,1,1
15013,1,1
16363,1,1
15535,1,1
14428,1,1
15016,1,1
16369,1,1
15538,1,1
14431,1,1
15019,1,1
16375,1,1
14434,2,1
15547,1,1
15025,1,1
16384,1,1
14437,1,1
15556,1,1
15028,1,1
16387,1,1
14440,1,1
15562,1,1
15031,1,1
14443,1,1
16390,1,1
15580,1,1
15034,1,1
16408,1,1
15613,1,1
14494,1,1
15037,1,1
15625,1,1
16411,1,1
14506,1,1
15040,1,1
15661,1,1
14509,2,1
16417,1,1
15046,1,1
15667,1,1
16420,1,1
14512,1,1
15055,1,1
15673,1,1
14515,1,1
16453,1,1
15061,1,1
15679,1,1
16456,1,1
14518,1,1
15079,1,1
15703,1,1
16462,1,1
14521,1,1
16468,2,1
15082,1,1
15721,1,1
14524,1,1
15088,1,1
16480,1,1
15760,1,1
14527,1,1
15091,4,1
16483,1,1
15775,1,1
14530,1,1
15094,1,1
16486,1,1
15781,1,1
14536,4,1
16489,1,1
15097,1,1
15784,1,1
16495,1,1
14539,1,1
15100,1,1
15787,1,1
14542,1,1
16501,1,1
15124,2,1
15793,1,1
14545,1,1
16510,1,1
15127,1,1
15799,1,1
14548,1,1
16513,2,1
15142,1,1
15805,1,1
14551,1,1
16555,1,1
15145,1,1
14554,1,1
15808,1,1
16567,1,1
14560,1,1
15148,1,1
15811,1,1
16570,1,1
14563,1,1
15151,1,1
15814,1,1
16582,1,1
14566,1,1
15154,1,1
15820,1,1
16600,1,1
15157,1,1
14569,1,1
15826,1,1
16615,1,1
14572,1,1
15160,1,1
15829,2,1
16624,1,1
14575,1,1
15163,1,1
15841,1,1
16633,1,1
14578,1,1
15166,1,1
16642,1,1
15853,1,1
15169,1,1
14581,1,1
16651,1,1
15856,1,1
15172,1,1
1702,1,1
16660,1,1
15865,1,1
15232,1,1
1705,1,1
16672,2,1
15235,1,1
15871,1,1
1708,1,1
15241,1,1
16705,1,1
15937,1,1
1711,1,1
16726,1,1
15253,2,1
15940,1,1
1720,1,1
15259,1,1
16738,1,1
15946,1,1
1723,1,1
16747,1,1
1753,1,1
15949,1,1
1732,1,1
1765,1,1
16753,1,1
15955,1,1
1741,1,1
1771,1,1
16777,1,1
15961,1,1
1744,1,1
16795,1,1
1774,2,1
15964,1,1
16993,2,1
1777,1,1
16801,1,1
15970,1,1
16996,1,1
16804,1,1
17452,1,1
16006,1,1
16999,1,1
17455,1,1
16810,1,1
16030,2,1
17458,1,1
17008,1,1
16813,1,1
16042,3,1
17014,1,1
17476,1,1
16822,1,1
16057,1,1
16837,1,1
17479,1,1
17017,1,1
16063,1,1
16843,1,1
17482,1,1
17020,1,1
16066,1,1
17485,1,1
16870,1,1
17023,1,1
16075,1,1
16876,1,1
17488,1,1
17026,1,1
16081,1,1
16879,1,1
17491,1,1
17029,1,1
16090,1,1
16888,1,1
17494,1,1
17032,1,1
16900,1,1
16111,1,1
17497,1,1
17035,1,1
16126,1,1
16903,1,1
17500,1,1
17038,1,1
16129,1,1
16909,2,1
17503,1,1
17041,1,1
16912,1,1
16132,1,1
17044,1,1
17506,1,1
16918,1,1
16135,1,1
17047,1,1
17509,1,1
16924,1,1
16138,5,1
17050,2,1
17512,1,1
16939,1,1
16141,1,1
17053,1,1
17515,1,1
16942,1,1
1780,1,1
17056,1,1
17518,1,1
16945,1,1
17059,1,1
1789,1,1
17521,1,1
16948,1,1
17062,1,1
1792,1,1
17524,1,1
16951,1,1
1795,1,1
17065,1,1
17527,1,1
16954,1,1
17068,1,1
1804,1,1
17530,1,1
16957,1,1
1807,1,1
17074,1,1
17533,1,1
16966,1,1
1813,1,1
17083,1,1
17536,1,1
16972,1,1
1816,1,1
17539,1,1
17089,1,1
16975,1,1
17797,1,1
17092,1,1
17542,1,1
16978,1,1
17800,1,1
17545,1,1
17095,1,1
16981,1,1
17803,1,1
17548,1,1
17170,1,1
16984,1,1
17806,1,1
17551,1,1
16990,1,1
17173,1,1
17809,1,1
17554,1,1
1831,1,1
17176,1,1
17812,1,1
17557,1,1
1837,1,1
17179,1,1
17815,1,1
17560,1,1
1852,1,1
17182,1,1
17818,1,1
17563,1,1
1855,1,1
17188,1,1
17821,1,1
17569,1,1
1858,1,1
17191,1,1
17824,1,1
17572,1,1
18289,2,1
17194,1,1
17575,1,1
17827,1,1
18292,1,1
17197,1,1
17830,1,1
17581,1,1
18295,1,1
17200,1,1
17587,1,1
17833,1,1
18298,1,1
17203,2,1
17836,1,1
17590,1,1
18301,1,1
17206,1,1
17839,1,1
17596,1,1
18304,2,1
17209,1,1
17842,1,1
17599,1,1
18307,1,1
17212,1,1
17845,1,1
17602,1,1
18310,1,1
17215,1,1
17848,1,1
17608,1,1
18313,1,1
17218,1,1
17851,1,1
17611,1,1
17221,1,1
18316,1,1
17854,1,1
17614,1,1
17224,1,1
18319,1,1
17857,1,1
17620,1,1
18322,1,1
17227,1,1
17860,1,1
17623,1,1
18325,1,1
17230,1,1
17863,1,1
17626,1,1
17242,1,1
18334,1,1
17866,1,1
17629,2,1
17245,1,1
18343,1,1
17869,1,1
17632,1,1
17251,1,1
17872,1,1
18346,1,1
17638,1,1
17260,1,1
17875,1,1
18349,1,1
17641,1,1
17287,1,1
17878,1,1
18352,1,1
17644,1,1
17290,1,1
17881,1,1
18367,1,1
17647,1,1
17293,1,1
18394,1,1
17884,1,1
17653,1,1
17296,1,1
17887,1,1
18406,1,1
17656,1,1
17299,1,1
17890,1,1
18415,1,1
17659,1,1
17302,1,1
18418,1,1
17893,1,1
17662,1,1
18421,1,1
17305,1,1
17899,1,1
17665,1,1
17308,1,1
18433,1,1
17902,1,1
17668,1,1
17311,1,1
18439,1,1
17905,1,1
17314,1,1
17671,1,1
18448,1,1
17914,1,1
17317,1,1
17674,1,1
18451,1,1
17920,1,1
17680,1,1
17320,1,1
18454,1,1
17923,1,1
17323,1,1
17683,1,1
18463,1,1
17932,1,1
17326,1,1
17686,1,1
18469,1,1
17341,1,1
17935,1,1
17689,1,1
18478,1,1
17941,1,1
17344,1,1
17692,1,1
18481,1,1
17944,1,1
17347,1,1
17695,1,1
18493,1,1
17356,1,1
17947,1,1
17698,1,1
18496,1,1
17359,1,1
17950,1,1
17701,1,1
18499,1,1
17953,1,1
17704,1,1
17362,1,1
18505,1,1
17956,1,1
17368,1,1
18508,1,1
17707,1,1
17959,1,1
17371,1,1
18511,1,1
17710,1,1
17962,1,1
17374,1,1
17713,1,1
18514,1,1
17965,1,1
17377,1,1
18517,1,1
17716,1,1
17971,1,1
17380,1,1
18520,1,1
17722,2,1
17974,2,1
17383,1,1
18580,1,1
17725,1,1
17986,1,1
17386,1,1
17728,1,1
18583,1,1
17989,1,1
17389,1,1
17731,1,1
18592,1,1
18124,1,1
17392,1,1
17734,1,1
18595,1,1
18127,1,1
17395,1,1
17740,1,1
18598,1,1
18130,1,1
17404,1,1
17743,1,1
18601,1,1
18133,1,1
17407,1,1
18604,1,1
17746,1,1
17410,2,1
18136,1,1
18607,1,1
17749,1,1
17413,2,1
18139,1,1
18613,1,1
17752,1,1
18628,1,1
17431,1,1
18142,1,1
17755,1,1
18640,1,1
18145,1,1
17437,1,1
17758,1,1
18148,1,1
18643,1,1
17443,1,1
17761,1,1
18151,1,1
18667,1,1
17446,1,1
17767,1,1
18154,1,1
18670,1,1
17449,1,1
17770,1,1
18673,1,1
18157,1,1
19,1,1
17773,1,1
18679,1,1
18160,1,1
1891,1,1
17776,1,1
18682,1,1
18163,1,1
1900,1,1
17785,1,1
18685,1,1
18166,1,1
1930,1,1
17788,1,1
18694,1,1
18169,1,1
1939,1,1
17791,1,1
18715,1,1
18175,1,1
1954,1,1
199,1,1
18733,1,1
1969,1,1
18178,1,1
1972,1,1
18736,1,1
18865,1,1
18184,1,1
1981,1,1
18742,6,1
18187,1,1
18871,1,1
1996,1,1
18745,1,1
18190,1,1
18916,1,1
2002,1,1
18748,1,1
18193,1,1
18919,1,1
2008,1,1
18196,1,1
18751,1,1
18922,1,1
18211,1,1
2011,2,1
18754,1,1
18925,3,1
18226,1,1
19750,1,1
18757,1,1
18928,2,1
18232,1,1
19822,1,1
18760,1,1
18934,1,1
18238,1,1
19828,1,1
18763,1,1
18937,1,1
18250,1,1
19846,1,1
18772,1,1
18949,1,1
18253,1,1
19849,1,1
18952,1,1
18775,1,1
18256,2,1
19852,1,1
18778,1,1
18976,1,1
18259,1,1
19861,1,1
18979,1,1
18262,1,1
18781,1,1
19894,1,1
18985,1,1
18790,1,1
18268,1,1
19897,1,1
18991,1,1
18271,1,1
18793,1,1
19903,1,1
18994,1,1
18274,1,1
18796,1,1
19906,1,1
18997,1,1
18277,1,1
18799,1,1
19909,1,1
19003,1,1
18280,1,1
18802,1,1
19912,1,1
19006,1,1
18286,1,1
18817,1,1
19915,1,1
19009,1,1
18823,1,1
2041,1,1
19918,1,1
19036,1,1
18826,1,1
2059,1,1
19921,1,1
19045,1,1
18829,1,1
2086,1,1
19924,1,1
19048,1,1
18832,1,1
20317,1,1
20008,1,1
19057,1,1
18835,1,1
19060,1,1
20011,1,1
20320,1,1
18838,1,1
19066,1,1
20014,1,1
20323,1,1
18841,1,1
19114,1,1
20017,1,1
19117,1,1
18844,1,1
20326,1,1
20020,1,1
19150,1,1
18847,1,1
20329,1,1
20023,1,1
19153,1,1
18850,1,1
20332,1,1
20026,1,1
19165,1,1
18853,1,1
20341,1,1
20029,1,1
19168,1,1
20344,1,1
18856,1,1
20032,1,1
19174,1,1
20347,1,1
18862,1,1
20035,1,1
19177,1,1
20350,1,1
20038,1,1
2101,1,1
19186,1,1
20353,1,1
20041,1,1
2107,1,1
19198,1,1
20356,1,1
20044,1,1
2110,1,1
19201,1,1
20359,1,1
2116,1,1
20047,1,1
19213,1,1
20362,1,1
2119,1,1
20050,1,1
19216,1,1
20365,2,1
20875,1,1
20053,1,1
19222,1,1
20368,1,1
20881,1,1
20056,1,1
19225,1,1
20371,1,1
20884,1,1
20059,1,1
19228,1,1
20374,1,1
20890,1,1
20062,1,1
19231,1,1
20377,1,1
20065,1,1
20893,1,1
19234,1,1
20380,1,1
20068,1,1
20896,1,1
19237,1,1
20383,1,1
20899,1,1
20071,1,1
19240,1,1
20386,1,1
20074,1,1
20905,1,1
19243,1,1
20389,1,1
20908,2,1
20080,1,1
19246,1,1
20392,1,1
20911,3,1
20083,1,1
19252,1,1
20395,1,1
20086,1,1
20914,1,1
19255,2,1
20398,1,1
20101,1,1
20917,1,1
19258,1,1
20401,1,1
20920,1,1
20104,1,1
19306,1,1
20404,1,1
20923,1,1
20107,1,1
19315,1,1
20413,1,1
20929,1,1
20110,1,1
19324,1,1
20416,1,1
20932,1,1
20113,1,1
19330,1,1
20419,1,1
20116,1,1
20935,1,1
19351,1,1
20437,1,1
20941,1,1
20128,1,1
19354,1,1
20458,1,1
20134,1,1
20944,1,1
19357,1,1
20479,1,1
20947,1,1
20137,2,1
19360,1,1
20545,1,1
20950,1,1
20140,1,1
19363,1,1
20557,1,1
20143,1,1
20953,1,1
19366,1,1
20560,1,1
20146,2,1
20956,1,1
19369,1,1
20563,1,1
20149,1,1
20959,1,1
19372,1,1
20152,1,1
20578,1,1
20962,1,1
19375,1,1
20602,1,1
20155,1,1
20965,1,1
19378,1,1
20611,1,1
20158,1,1
20971,1,1
19381,1,1
20185,1,1
20614,1,1
20974,1,1
19405,1,1
20188,2,1
20620,1,1
20980,1,1
19426,1,1
20194,1,1
20623,1,1
20983,1,1
19435,1,1
20197,5,1
20986,1,1
20650,1,1
19444,1,1
20200,1,1
20989,1,1
20656,1,1
19450,1,1
20203,1,1
20992,1,1
20659,2,1
19453,1,1
20206,1,1
20662,1,1
20995,1,1
19516,1,1
20212,1,1
20668,1,1
20998,1,1
19561,1,1
2122,1,1
20215,2,1
2134,1,1
21001,1,1
20692,1,1
19564,1,1
20218,1,1
21004,1,1
2146,1,1
20701,1,1
19570,1,1
20224,1,1
21007,1,1
20707,1,1
2152,1,1
19582,1,1
20227,1,1
21010,1,1
21199,1,1
20710,1,1
19585,1,1
20230,1,1
20713,1,1
21202,1,1
21013,1,1
19588,1,1
20233,1,1
21205,1,1
21016,1,1
20716,2,1
19591,1,1
20236,1,1
20722,1,1
21208,1,1
21019,1,1
19594,1,1
20239,1,1
21211,1,1
20725,1,1
21022,1,1
19600,1,1
20242,1,1
21025,1,1
20728,1,1
21214,1,1
19630,1,1
20245,1,1
20731,2,1
21028,1,1
21217,1,1
19633,1,1
20248,1,1
21031,1,1
20734,2,1
21220,1,1
19648,1,1
20257,1,1
20737,1,1
21223,1,1
21034,1,1
19651,1,1
20263,1,1
21226,1,1
20740,1,1
21037,1,1
19654,1,1
20266,2,1
21043,3,1
20743,1,1
21229,1,1
19660,3,1
20269,1,1
21232,1,1
20746,1,1
21046,1,1
19678,1,1
20278,5,1
21235,1,1
21049,1,1
20749,5,1
19681,1,1
20281,1,1
21238,1,1
21052,1,1
20752,1,1
19684,1,1
20287,1,1
21241,1,1
20758,1,1
21055,1,1
19687,2,1
20293,1,1
21247,2,1
21058,1,1
20761,1,1
19690,1,1
20296,1,1
21061,1,1
21250,1,1
20764,1,1
20299,1,1
22,1,1
20770,1,1
21064,1,1
21253,1,1
20302,2,1
220,1,1
21256,1,1
21067,1,1
20773,1,1
20305,1,1
2158,1,1
21070,1,1
20776,2,1
21259,1,1
20308,2,1
2161,1,1
21073,1,1
20779,1,1
21262,1,1
20311,5,1
2170,3,1
21076,1,1
21268,1,1
20782,1,1
20314,1,1
2176,1,1
21079,1,1
20788,1,1
21274,1,1
2182,1,1
2206,1,1
21082,1,1
21277,1,1
20791,1,1
2188,1,1
2212,1,1
21085,1,1
21280,1,1
20794,1,1
2191,4,1
2221,1,1
21088,1,1
20797,1,1
21283,1,1
2200,1,1
2224,1,1
21091,1,1
21286,1,1
20800,1,1
2203,1,1
2233,1,1
21094,1,1
20803,1,1
21289,1,1
2242,1,1
21574,1,1
21097,1,1
21292,1,1
20806,1,1
21577,1,1
22036,1,1
21103,1,1
20812,1,1
21295,1,1
22039,1,1
21580,1,1
21106,1,1
20815,1,1
21298,1,1
21583,1,1
22042,1,1
21109,1,1
20818,1,1
21301,1,1
22045,1,1
21586,1,1
21112,1,1
20821,1,1
21304,1,1
21589,1,1
22048,1,1
21115,1,1
21307,1,1
20824,1,1
22051,1,1
21604,1,1
21118,1,1
21313,1,1
20827,1,1
22054,1,1
21610,1,1
21121,1,1
21316,1,1
20830,1,1
22060,1,1
21613,1,1
21124,1,1
21319,1,1
20833,1,1
22063,1,1
21616,1,1
21127,1,1
21325,1,1
20836,1,1
22069,1,1
21625,1,1
21130,1,1
21331,1,1
20839,1,1
22072,1,1
21631,1,1
21139,5,1
21334,1,1
21634,1,1
22075,1,1
20842,1,1
21142,1,1
21337,1,1
21637,1,1
22078,1,1
20845,1,1
21145,1,1
21340,1,1
20848,1,1
22081,1,1
21640,1,1
21148,1,1
21343,1,1
21643,1,1
20851,2,1
22084,1,1
21151,2,1
21349,1,1
21649,1,1
20857,1,1
22087,1,1
21154,1,1
21352,1,1
21652,1,1
22090,1,1
20869,1,1
21157,1,1
21355,1,1
21655,1,1
22096,1,1
21160,1,1
21658,1,1
21358,1,1
2248,2,1
22099,2,1
21163,1,1
21361,1,1
21664,1,1
